"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"17233","20120330","11","1","1","61","1616.75","3/30/2012 12:00:00 AM"
"17234","20120330","11","1","1","62","881.63","3/30/2012 12:00:00 AM"
"17235","20120330","11","1","1","65","144.38","3/30/2012 12:00:00 AM"
"17236","20120330","11","1","1","66","131.61","3/30/2012 12:00:00 AM"
"17237","20120330","11","1","1","67","69.91","3/30/2012 12:00:00 AM"
"17238","20120330","11","1","1","68","51.82","3/30/2012 12:00:00 AM"
"17239","20120330","11","1","1","69","15.65","3/30/2012 12:00:00 AM"
"17240","20120330","11","1","1","71","22.04","3/30/2012 12:00:00 AM"
"17241","20120330","11","1","1","73","100.76","3/30/2012 12:00:00 AM"
"17242","20120330","11","1","1","74","163.53","3/30/2012 12:00:00 AM"
"17243","20120330","11","1","1","76","128.42","3/30/2012 12:00:00 AM"
"17244","20120330","11","1","1","77","230.55","3/30/2012 12:00:00 AM"
"17245","20120330","11","1","1","78","83.74","3/30/2012 12:00:00 AM"
"17246","20120330","11","1","1","80","308.21","3/30/2012 12:00:00 AM"
"17247","20120330","11","1","1","81","191.19","3/30/2012 12:00:00 AM"
"17248","20120330","11","1","1","82","20.97","3/30/2012 12:00:00 AM"
"17249","20120330","11","1","1","83","70.97","3/30/2012 12:00:00 AM"
"17250","20120330","11","1","1","84","64.59","3/30/2012 12:00:00 AM"
"17251","20120330","11","1","1","85","57.14","3/30/2012 12:00:00 AM"
"17252","20120330","11","1","1","87","240.13","3/30/2012 12:00:00 AM"
"17253","20120330","11","1","1","89","124.17","3/30/2012 12:00:00 AM"
"17254","20120330","11","1","1","90","190.12","3/30/2012 12:00:00 AM"
"17255","20120330","11","1","1","91","-150.3","3/30/2012 12:00:00 AM"
"17256","20120330","11","1","1","92","253.96","3/30/2012 12:00:00 AM"
"17257","20120330","11","1","1","94","56.08","3/30/2012 12:00:00 AM"
"17258","20120330","11","1","1","96","5","3/30/2012 12:00:00 AM"
"17259","20120330","11","2","1","12","21993.72","3/30/2012 12:00:00 AM"
"17260","20120330","11","2","1","60","6108.32","3/30/2012 12:00:00 AM"
"17261","20120330","11","2","1","61","501.83","3/30/2012 12:00:00 AM"
"17262","20120330","11","2","1","62","627.37","3/30/2012 12:00:00 AM"
"17263","20120330","11","2","1","65","96.51","3/30/2012 12:00:00 AM"
"17264","20120330","11","2","1","66","87.99","3/30/2012 12:00:00 AM"
"17265","20120330","11","2","1","67","43.31","3/30/2012 12:00:00 AM"
"17266","20120330","11","2","1","68","32.67","3/30/2012 12:00:00 AM"
"17267","20120330","11","2","1","69","10.33","3/30/2012 12:00:00 AM"
"17268","20120330","11","2","1","71","14.59","3/30/2012 12:00:00 AM"
"17269","20120330","11","2","1","73","56.08","3/30/2012 12:00:00 AM"
"17270","20120330","11","2","1","74","232.68","3/30/2012 12:00:00 AM"
"17271","20120330","11","2","1","76","59.27","3/30/2012 12:00:00 AM"
"17272","20120330","11","2","1","77","106.08","3/30/2012 12:00:00 AM"
"17273","20120330","11","2","1","78","37.99","3/30/2012 12:00:00 AM"
"17274","20120330","11","2","1","80","115.65","3/30/2012 12:00:00 AM"
"17275","20120330","11","2","1","81","72.04","3/30/2012 12:00:00 AM"
"17276","20120330","11","2","1","82","8.21","3/30/2012 12:00:00 AM"
"17277","20120330","11","2","1","83","26.29","3/30/2012 12:00:00 AM"
"17278","20120330","11","2","1","84","23.1","3/30/2012 12:00:00 AM"
"17279","20120330","11","2","1","85","20.97","3/30/2012 12:00:00 AM"
"17280","20120330","11","2","1","87","96.51","3/30/2012 12:00:00 AM"
"17281","20120330","11","2","1","89","44.38","3/30/2012 12:00:00 AM"
"17282","20120330","11","2","1","90","67.78","3/30/2012 12:00:00 AM"
"17283","20120330","11","2","1","91","-52.43","3/30/2012 12:00:00 AM"
"17284","20120330","11","2","1","92","90.12","3/30/2012 12:00:00 AM"
"17285","20120330","11","2","1","94","20.97","3/30/2012 12:00:00 AM"
"17286","20120330","11","2","1","96","2","3/30/2012 12:00:00 AM"
"17287","20120330","11","3","1","60","9733.92","3/30/2012 12:00:00 AM"
"17288","20120330","11","3","1","61","1099.72","3/30/2012 12:00:00 AM"
"17289","20120330","11","3","1","62","999.71","3/30/2012 12:00:00 AM"
"17290","20120330","11","3","1","65","140.12","3/30/2012 12:00:00 AM"
"17291","20120330","11","3","1","66","127.36","3/30/2012 12:00:00 AM"
"17292","20120330","11","3","1","67","63.53","3/30/2012 12:00:00 AM"
"17293","20120330","11","3","1","68","47.57","3/30/2012 12:00:00 AM"
"17294","20120330","11","3","1","69","14.59","3/30/2012 12:00:00 AM"
"17295","20120330","11","3","1","71","22.04","3/30/2012 12:00:00 AM"
"17296","20120330","11","3","1","73","81.61","3/30/2012 12:00:00 AM"
"17297","20120330","11","3","1","74","230.55","3/30/2012 12:00:00 AM"
"17298","20120330","11","3","1","76","87.99","3/30/2012 12:00:00 AM"
"17299","20120330","11","3","1","77","157.15","3/30/2012 12:00:00 AM"
"17300","20120330","11","3","1","78","46.5","3/30/2012 12:00:00 AM"
"17301","20120330","11","3","1","80","163.53","3/30/2012 12:00:00 AM"
"17302","20120330","11","3","1","81","101.82","3/30/2012 12:00:00 AM"
"17303","20120330","11","3","1","82","11.4","3/30/2012 12:00:00 AM"
"17304","20120330","11","3","1","83","35.87","3/30/2012 12:00:00 AM"
"17305","20120330","11","3","1","84","30.55","3/30/2012 12:00:00 AM"
"17306","20120330","11","3","1","85","28.42","3/30/2012 12:00:00 AM"
"17307","20120330","11","3","1","87","144.38","3/30/2012 12:00:00 AM"
"17308","20120330","11","3","1","89","59.27","3/30/2012 12:00:00 AM"
"17309","20120330","11","3","1","90","90.12","3/30/2012 12:00:00 AM"
"17310","20120330","11","3","1","91","-70.52","3/30/2012 12:00:00 AM"
"17311","20120330","11","3","1","92","119.91","3/30/2012 12:00:00 AM"
"17312","20120330","11","3","1","94","29.48","3/30/2012 12:00:00 AM"
"17313","20120330","11","3","1","96","3","3/30/2012 12:00:00 AM"
"17314","20120330","11","4","1","60","13106.32","3/30/2012 12:00:00 AM"
"17315","20120330","11","4","1","61","1345.47","3/30/2012 12:00:00 AM"
"17316","20120330","11","4","1","62","807.16","3/30/2012 12:00:00 AM"
"17317","20120330","11","4","1","65","107.14","3/30/2012 12:00:00 AM"
"17318","20120330","11","4","1","66","97.57","3/30/2012 12:00:00 AM"
"17319","20120330","11","4","1","67","51.82","3/30/2012 12:00:00 AM"
"17320","20120330","11","4","1","68","39.06","3/30/2012 12:00:00 AM"
"17321","20120330","11","4","1","69","11.4","3/30/2012 12:00:00 AM"
"17322","20120330","11","4","1","71","17.78","3/30/2012 12:00:00 AM"
"17323","20120330","11","4","1","73","78.42","3/30/2012 12:00:00 AM"
"17324","20120330","11","4","1","74","149.7","3/30/2012 12:00:00 AM"
"17325","20120330","11","4","1","76","100.76","3/30/2012 12:00:00 AM"
"17326","20120330","11","4","1","77","180.55","3/30/2012 12:00:00 AM"
"17327","20120330","11","4","1","78","68.85","3/30/2012 12:00:00 AM"
"17328","20120330","11","4","1","80","242.25","3/30/2012 12:00:00 AM"
"17329","20120330","11","4","1","81","149.7","3/30/2012 12:00:00 AM"
"17330","20120330","11","4","1","82","16.72","3/30/2012 12:00:00 AM"
"17331","20120330","11","4","1","83","56.08","3/30/2012 12:00:00 AM"
"17332","20120330","11","4","1","84","49.7","3/30/2012 12:00:00 AM"
"17333","20120330","11","4","1","85","44.38","3/30/2012 12:00:00 AM"
"17334","20120330","11","4","1","87","192.25","3/30/2012 12:00:00 AM"
"17335","20120330","11","4","1","89","96.51","3/30/2012 12:00:00 AM"
"17336","20120330","11","4","1","90","148.63","3/30/2012 12:00:00 AM"
"17337","20120330","11","4","1","91","-117.32","3/30/2012 12:00:00 AM"
"17338","20120330","11","4","1","92","197.57","3/30/2012 12:00:00 AM"
"17339","20120330","11","4","1","94","44.38","3/30/2012 12:00:00 AM"
"17340","20120330","11","4","1","96","4","3/30/2012 12:00:00 AM"
"17341","20120330","11","5","1","60","3085.92","3/30/2012 12:00:00 AM"
"17342","20120330","11","5","1","61","380.55","3/30/2012 12:00:00 AM"
"17343","20120330","11","5","1","62","159.27","3/30/2012 12:00:00 AM"
"17344","20120330","11","5","1","65","23.1","3/30/2012 12:00:00 AM"
"17345","20120330","11","5","1","66","20.97","3/30/2012 12:00:00 AM"
"17346","20120330","11","5","1","67","12.46","3/30/2012 12:00:00 AM"
"17347","20120330","11","5","1","68","9.27","3/30/2012 12:00:00 AM"
"17348","20120330","11","5","1","69","2.89","3/30/2012 12:00:00 AM"
"17349","20120330","11","5","1","71","3.95","3/30/2012 12:00:00 AM"
"17350","20120330","11","5","1","73","17.78","3/30/2012 12:00:00 AM"
"17351","20120330","11","5","1","74","123.1","3/30/2012 12:00:00 AM"
"17352","20120330","11","5","1","76","25.23","3/30/2012 12:00:00 AM"
"17353","20120330","11","5","1","77","44.38","3/30/2012 12:00:00 AM"
"17354","20120330","11","5","1","78","27.36","3/30/2012 12:00:00 AM"
"17355","20120330","11","5","1","80","60.33","3/30/2012 12:00:00 AM"
"17356","20120330","11","5","1","81","37.99","3/30/2012 12:00:00 AM"
"17357","20120330","11","5","1","82","5.01","3/30/2012 12:00:00 AM"
"17358","20120330","11","5","1","83","14.59","3/30/2012 12:00:00 AM"
"17359","20120330","11","5","1","84","12.46","3/30/2012 12:00:00 AM"
"17360","20120330","11","5","1","85","11.4","3/30/2012 12:00:00 AM"
"17361","20120330","11","5","1","87","48.63","3/30/2012 12:00:00 AM"
"17362","20120330","11","5","1","89","24.16","3/30/2012 12:00:00 AM"
"17363","20120330","11","5","1","90","35.87","3/30/2012 12:00:00 AM"
"17364","20120330","11","5","1","91","-26.9","3/30/2012 12:00:00 AM"
"17365","20120330","11","5","1","92","48.63","3/30/2012 12:00:00 AM"
"17366","20120330","11","5","1","94","11.4","3/30/2012 12:00:00 AM"
"17367","20120330","11","5","1","96","1","3/30/2012 12:00:00 AM"
"17368","20120330","11","6","1","52","709.28","3/30/2012 12:00:00 AM"
"17369","20120330","11","6","1","53","2128.46","3/30/2012 12:00:00 AM"
"17370","20120330","11","6","1","54","980.56","3/30/2012 12:00:00 AM"
"17371","20120330","11","6","1","56","16781.92","3/30/2012 12:00:00 AM"
"17372","20120330","11","6","1","57","7095.57","3/30/2012 12:00:00 AM"
"17373","20120330","11","6","1","60","17367.04","3/30/2012 12:00:00 AM"
"17374","20120330","11","6","1","61","1782.71","3/30/2012 12:00:00 AM"
"17375","20120330","11","6","1","62","1248.65","3/30/2012 12:00:00 AM"
"17376","20120330","11","6","1","63","710.35","3/30/2012 12:00:00 AM"
"17377","20120330","11","6","1","65","195.44","3/30/2012 12:00:00 AM"
"17378","20120330","11","6","1","66","178.42","3/30/2012 12:00:00 AM"
"17379","20120330","11","6","1","67","90.12","3/30/2012 12:00:00 AM"
"17380","20120330","11","6","1","68","67.78","3/30/2012 12:00:00 AM"
"17381","20120330","11","6","1","69","19.91","3/30/2012 12:00:00 AM"
"17382","20120330","11","6","1","71","29.48","3/30/2012 12:00:00 AM"
"17383","20120330","11","6","1","72","72.04","3/30/2012 12:00:00 AM"
"17384","20120330","11","6","1","73","129.48","3/30/2012 12:00:00 AM"
"17385","20120330","11","6","1","74","181.61","3/30/2012 12:00:00 AM"
"17386","20120330","11","6","1","76","434.81","3/30/2012 12:00:00 AM"
"17387","20120330","11","6","1","77","282.68","3/30/2012 12:00:00 AM"
"17388","20120330","11","6","1","78","93.31","3/30/2012 12:00:00 AM"
"17389","20120330","11","6","1","80","352.89","3/30/2012 12:00:00 AM"
"17390","20120330","11","6","1","81","218.85","3/30/2012 12:00:00 AM"
"17391","20120330","11","6","1","82","23.1","3/30/2012 12:00:00 AM"
"17392","20120330","11","6","1","83","80.55","3/30/2012 12:00:00 AM"
"17393","20120330","11","6","1","84","72.04","3/30/2012 12:00:00 AM"
"17394","20120330","11","6","1","85","64.59","3/30/2012 12:00:00 AM"
"17395","20120330","11","6","1","87","288","3/30/2012 12:00:00 AM"
"17396","20120330","11","6","1","89","139.06","3/30/2012 12:00:00 AM"
"17397","20120330","11","6","1","90","212.47","3/30/2012 12:00:00 AM"
"17398","20120330","11","6","1","91","-168.39","3/30/2012 12:00:00 AM"
"17399","20120330","11","6","1","92","283.74","3/30/2012 12:00:00 AM"
"17400","20120330","11","6","1","94","2245.48","3/30/2012 12:00:00 AM"
"17401","20120330","11","6","1","96","6","3/30/2012 12:00:00 AM"
"17402","20120330","11","6","1","97","302","3/30/2012 12:00:00 AM"
"17403","20120330","11","6","1","99","27000","3/30/2012 12:00:00 AM"
"17404","20120330","11","6","1","101","70951.02","3/30/2012 12:00:00 AM"
"17405","20120330","11","7","1","4","90462.02","3/30/2012 12:00:00 AM"
"17406","20120330","11","7","1","6","348311.5","3/30/2012 12:00:00 AM"
"17407","20120330","11","7","1","7","9574.34","3/30/2012 12:00:00 AM"
"17408","20120330","11","7","1","8","6966.85","3/30/2012 12:00:00 AM"
"17409","20120330","11","7","1","13","53292.18","3/30/2012 12:00:00 AM"
"17410","20120330","11","7","1","14","36920.6","3/30/2012 12:00:00 AM"
"17411","20120330","11","7","1","15","64089.19","3/30/2012 12:00:00 AM"
"17412","20120330","11","7","1","18","3795.51","3/30/2012 12:00:00 AM"
"17413","20120330","11","7","1","19","12093.54","3/30/2012 12:00:00 AM"
"17414","20120330","11","7","1","20","3832.75","3/30/2012 12:00:00 AM"
"17415","20120330","11","7","1","21","59855.07","3/30/2012 12:00:00 AM"
"17416","20120330","11","7","1","22","3288.05","3/30/2012 12:00:00 AM"
"17417","20120330","11","7","1","23","1330.57","3/30/2012 12:00:00 AM"
"17418","20120330","11","7","1","24","7022.17","3/30/2012 12:00:00 AM"
"17419","20120330","11","7","1","28","5420.01","3/30/2012 12:00:00 AM"
"17420","20120330","11","7","1","29","54307.09","3/30/2012 12:00:00 AM"
"17421","20120330","11","7","1","31","54668.8","3/30/2012 12:00:00 AM"
"17422","20120330","11","7","1","32","8436.02","3/30/2012 12:00:00 AM"
"17423","20120330","11","7","1","33","7074.3","3/30/2012 12:00:00 AM"
"17424","20120330","11","7","1","34","24137.38","3/30/2012 12:00:00 AM"
"17425","20120330","11","7","1","35","33583.3","3/30/2012 12:00:00 AM"
"17426","20120330","11","7","1","37","25233.14","3/30/2012 12:00:00 AM"
"17427","20120330","11","7","1","38","9793.49","3/30/2012 12:00:00 AM"
"17428","20120330","11","7","1","39","55226.26","3/30/2012 12:00:00 AM"
"17429","20120330","11","7","1","40","7909.42","3/30/2012 12:00:00 AM"
"17430","20120330","11","7","1","43","271277.1","3/30/2012 12:00:00 AM"
"17431","20120330","11","7","1","46","160282.17","3/30/2012 12:00:00 AM"
"17432","20120330","11","7","1","100","5479.58","3/30/2012 12:00:00 AM"
"17433","20120330","12","1","1","60","1349.72","3/30/2012 12:00:00 AM"
"17434","20120330","12","1","1","61","125.23","3/30/2012 12:00:00 AM"
"17435","20120330","12","1","1","62","69.91","3/30/2012 12:00:00 AM"
"17436","20120330","12","1","1","65","10.33","3/30/2012 12:00:00 AM"
"17437","20120330","12","1","1","66","9.27","3/30/2012 12:00:00 AM"
"17438","20120330","12","1","1","67","5.01","3/30/2012 12:00:00 AM"
"17439","20120330","12","1","1","68","3.95","3/30/2012 12:00:00 AM"
"17440","20120330","12","1","1","69","1.82","3/30/2012 12:00:00 AM"
"17441","20120330","12","1","1","71","1.82","3/30/2012 12:00:00 AM"
"17442","20120330","12","1","1","73","8.21","3/30/2012 12:00:00 AM"
"17443","20120330","12","1","1","74","27.36","3/30/2012 12:00:00 AM"
"17444","20120330","12","1","1","76","10.33","3/30/2012 12:00:00 AM"
"17445","20120330","12","1","1","77","18.84","3/30/2012 12:00:00 AM"
"17446","20120330","12","1","1","78","8.21","3/30/2012 12:00:00 AM"
"17447","20120330","12","1","1","80","23.1","3/30/2012 12:00:00 AM"
"17448","20120330","12","1","1","81","14.59","3/30/2012 12:00:00 AM"
"17449","20120330","12","1","1","82","1.82","3/30/2012 12:00:00 AM"
"17450","20120330","12","1","1","83","6.08","3/30/2012 12:00:00 AM"
"17451","20120330","12","1","1","84","5.01","3/30/2012 12:00:00 AM"
"17452","20120330","12","1","1","85","5.01","3/30/2012 12:00:00 AM"
"17453","20120330","12","1","1","87","19.91","3/30/2012 12:00:00 AM"
"17454","20120330","12","1","1","89","42.25","3/30/2012 12:00:00 AM"
"17455","20120330","12","1","1","90","64.59","3/30/2012 12:00:00 AM"
"17456","20120330","12","1","1","91","-50.3","3/30/2012 12:00:00 AM"
"17457","20120330","12","1","1","92","85.87","3/30/2012 12:00:00 AM"
"17458","20120330","12","1","1","96","2","3/30/2012 12:00:00 AM"
"17459","20120330","12","2","1","12","1764.62","3/30/2012 12:00:00 AM"
"17460","20120330","12","2","1","60","1183.76","3/30/2012 12:00:00 AM"
"17461","20120330","12","2","1","61","97.57","3/30/2012 12:00:00 AM"
"17462","20120330","12","2","1","62","110.34","3/30/2012 12:00:00 AM"
"17463","20120330","12","2","1","65","17.78","3/30/2012 12:00:00 AM"
"17464","20120330","12","2","1","66","16.72","3/30/2012 12:00:00 AM"
"17465","20120330","12","2","1","67","8.21","3/30/2012 12:00:00 AM"
"17466","20120330","12","2","1","68","6.08","3/30/2012 12:00:00 AM"
"17467","20120330","12","2","1","69","2.89","3/30/2012 12:00:00 AM"
"17468","20120330","12","2","1","71","2.89","3/30/2012 12:00:00 AM"
"17469","20120330","12","2","1","73","11.4","3/30/2012 12:00:00 AM"
"17470","20120330","12","2","1","74","43.31","3/30/2012 12:00:00 AM"
"17471","20120330","12","2","1","76","12.46","3/30/2012 12:00:00 AM"
"17472","20120330","12","2","1","77","20.97","3/30/2012 12:00:00 AM"
"17473","20120330","12","2","1","78","8.21","3/30/2012 12:00:00 AM"
"17474","20120330","12","2","1","80","23.1","3/30/2012 12:00:00 AM"
"17475","20120330","12","2","1","81","14.59","3/30/2012 12:00:00 AM"
"17476","20120330","12","2","1","82","1.82","3/30/2012 12:00:00 AM"
"17477","20120330","12","2","1","83","6.08","3/30/2012 12:00:00 AM"
"17478","20120330","12","2","1","84","5.01","3/30/2012 12:00:00 AM"
"17479","20120330","12","2","1","85","5.01","3/30/2012 12:00:00 AM"
"17480","20120330","12","2","1","87","19.91","3/30/2012 12:00:00 AM"
"17481","20120330","12","2","1","89","43.31","3/30/2012 12:00:00 AM"
"17482","20120330","12","2","1","90","65.65","3/30/2012 12:00:00 AM"
"17483","20120330","12","2","1","91","-51.37","3/30/2012 12:00:00 AM"
"17484","20120330","12","2","1","92","87.99","3/30/2012 12:00:00 AM"
"17485","20120330","12","2","1","96","2","3/30/2012 12:00:00 AM"
"17486","20120330","12","6","1","52","48.63","3/30/2012 12:00:00 AM"
"17487","20120330","12","6","1","56","2147.61","3/30/2012 12:00:00 AM"
"17488","20120330","12","6","1","57","120.97","3/30/2012 12:00:00 AM"
"17489","20120330","12","6","1","60","4161.47","3/30/2012 12:00:00 AM"
"17490","20120330","12","6","1","61","469.92","3/30/2012 12:00:00 AM"
"17491","20120330","12","6","1","62","342.25","3/30/2012 12:00:00 AM"
"17492","20120330","12","6","1","63","15.65","3/30/2012 12:00:00 AM"
"17493","20120330","12","6","1","65","43.31","3/30/2012 12:00:00 AM"
"17494","20120330","12","6","1","66","39.06","3/30/2012 12:00:00 AM"
"17495","20120330","12","6","1","67","20.97","3/30/2012 12:00:00 AM"
"17496","20120330","12","6","1","68","15.65","3/30/2012 12:00:00 AM"
"17497","20120330","12","6","1","69","5.01","3/30/2012 12:00:00 AM"
"17498","20120330","12","6","1","71","7.14","3/30/2012 12:00:00 AM"
"17499","20120330","12","6","1","72","2.89","3/30/2012 12:00:00 AM"
"17500","20120330","12","6","1","73","28.42","3/30/2012 12:00:00 AM"
"17501","20120330","12","6","1","74","39.06","3/30/2012 12:00:00 AM"
"17502","20120330","12","6","1","76","36.93","3/30/2012 12:00:00 AM"
"17503","20120330","12","6","1","77","59.27","3/30/2012 12:00:00 AM"
"17504","20120330","12","6","1","78","18.84","3/30/2012 12:00:00 AM"
"17505","20120330","12","6","1","80","72.04","3/30/2012 12:00:00 AM"
"17506","20120330","12","6","1","81","44.38","3/30/2012 12:00:00 AM"
