"SurveyResponseKey","DateKey","CustomerKey","ProductCategoryKey","EnglishProductCategoryName","ProductSubcategoryKey","EnglishProductSubcategoryName","Date"
"1624","20120329","27980","4","Accessories","34","Locks","3/29/2012 12:00:00 AM"
"1625","20120406","28034","3","Clothing","25","Vests","4/6/2012 12:00:00 AM"
"1626","20120407","28045","4","Accessories","29","Cleaners","4/7/2012 12:00:00 AM"
"1627","20120407","28045","4","Accessories","37","Tires and Tubes","4/7/2012 12:00:00 AM"
"1628","20120421","28046","4","Accessories","26","Bike Racks","4/21/2012 12:00:00 AM"
"1629","20120322","28072","4","Accessories","28","Bottles and Cages","3/22/2012 12:00:00 AM"
"1630","20120322","28072","4","Accessories","30","Fenders","3/22/2012 12:00:00 AM"
"1631","20120411","28079","4","Accessories","26","Bike Racks","4/11/2012 12:00:00 AM"
"1632","20120411","28079","4","Accessories","33","Lights","4/11/2012 12:00:00 AM"
"1633","20120411","28079","4","Accessories","34","Locks","4/11/2012 12:00:00 AM"
"1634","20120319","28092","3","Clothing","19","Caps","3/19/2012 12:00:00 AM"
"1635","20120319","28092","3","Clothing","22","Shorts","3/19/2012 12:00:00 AM"
"1636","20120319","28092","4","Accessories","36","Pumps","3/19/2012 12:00:00 AM"
"1637","20120331","28135","4","Accessories","32","Hydration Packs","3/31/2012 12:00:00 AM"
"1638","20120322","28136","4","Accessories","34","Locks","3/22/2012 12:00:00 AM"
"1639","20120315","28138","4","Accessories","26","Bike Racks","3/15/2012 12:00:00 AM"
"1640","20120315","28138","4","Accessories","33","Lights","3/15/2012 12:00:00 AM"
"1641","20120307","28140","4","Accessories","31","Helmets","3/7/2012 12:00:00 AM"
"1642","20120319","28160","4","Accessories","27","Bike Stands","3/19/2012 12:00:00 AM"
"1643","20120229","28177","4","Accessories","28","Bottles and Cages","2/29/2012 12:00:00 AM"
"1644","20120312","28195","4","Accessories","27","Bike Stands","3/12/2012 12:00:00 AM"
"1645","20120312","28195","4","Accessories","28","Bottles and Cages","3/12/2012 12:00:00 AM"
"1646","20120312","28195","4","Accessories","31","Helmets","3/12/2012 12:00:00 AM"
"1647","20120402","28203","3","Clothing","22","Shorts","4/2/2012 12:00:00 AM"
"1648","20120323","28211","4","Accessories","32","Hydration Packs","3/23/2012 12:00:00 AM"
"1649","20120419","28215","3","Clothing","23","Socks","4/19/2012 12:00:00 AM"
"1650","20120419","28215","3","Clothing","25","Vests","4/19/2012 12:00:00 AM"
"1651","20120427","28220","4","Accessories","33","Lights","4/27/2012 12:00:00 AM"
"1652","20120427","28245","3","Clothing","23","Socks","4/27/2012 12:00:00 AM"
"1653","20120423","28260","4","Accessories","32","Hydration Packs","4/23/2012 12:00:00 AM"
"1654","20120324","28284","3","Clothing","22","Shorts","3/24/2012 12:00:00 AM"
"1655","20120323","28302","3","Clothing","22","Shorts","3/23/2012 12:00:00 AM"
"1656","20120302","28303","4","Accessories","27","Bike Stands","3/2/2012 12:00:00 AM"
"1657","20120409","28304","3","Clothing","25","Vests","4/9/2012 12:00:00 AM"
"1658","20120409","28304","4","Accessories","36","Pumps","4/9/2012 12:00:00 AM"
"1659","20120319","28306","3","Clothing","18","Bib-Shorts","3/19/2012 12:00:00 AM"
"1660","20120309","28307","4","Accessories","34","Locks","3/9/2012 12:00:00 AM"
"1661","20120317","28310","3","Clothing","23","Socks","3/17/2012 12:00:00 AM"
"1662","20120307","28326","4","Accessories","35","Panniers","3/7/2012 12:00:00 AM"
"1663","20120308","28328","4","Accessories","36","Pumps","3/8/2012 12:00:00 AM"
"1664","20120322","28342","4","Accessories","28","Bottles and Cages","3/22/2012 12:00:00 AM"
"1665","20120320","28350","3","Clothing","20","Gloves","3/20/2012 12:00:00 AM"
"1666","20120320","28350","3","Clothing","21","Jerseys","3/20/2012 12:00:00 AM"
"1667","20120308","28352","4","Accessories","30","Fenders","3/8/2012 12:00:00 AM"
"1668","20120312","28354","3","Clothing","19","Caps","3/12/2012 12:00:00 AM"
"1669","20120324","28372","4","Accessories","31","Helmets","3/24/2012 12:00:00 AM"
"1670","20120324","28372","4","Accessories","35","Panniers","3/24/2012 12:00:00 AM"
"1671","20120320","28397","3","Clothing","25","Vests","3/20/2012 12:00:00 AM"
"1672","20120320","28397","4","Accessories","35","Panniers","3/20/2012 12:00:00 AM"
"1673","20120301","28404","4","Accessories","29","Cleaners","3/1/2012 12:00:00 AM"
"1674","20120301","28404","4","Accessories","34","Locks","3/1/2012 12:00:00 AM"
"1675","20120417","28405","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"1676","20120415","28473","4","Accessories","34","Locks","4/15/2012 12:00:00 AM"
"1677","20120309","28500","4","Accessories","29","Cleaners","3/9/2012 12:00:00 AM"
"1678","20120424","28505","3","Clothing","25","Vests","4/24/2012 12:00:00 AM"
"1679","20120330","28507","4","Accessories","36","Pumps","3/30/2012 12:00:00 AM"
"1680","20120423","28526","4","Accessories","31","Helmets","4/23/2012 12:00:00 AM"
"1681","20120423","28526","4","Accessories","32","Hydration Packs","4/23/2012 12:00:00 AM"
"1682","20120416","28534","3","Clothing","18","Bib-Shorts","4/16/2012 12:00:00 AM"
"1683","20120416","28534","4","Accessories","36","Pumps","4/16/2012 12:00:00 AM"
"1684","20120322","28566","4","Accessories","31","Helmets","3/22/2012 12:00:00 AM"
"1685","20120322","28566","4","Accessories","33","Lights","3/22/2012 12:00:00 AM"
"1686","20120416","28575","3","Clothing","23","Socks","4/16/2012 12:00:00 AM"
"1687","20120316","28581","4","Accessories","30","Fenders","3/16/2012 12:00:00 AM"
"1688","20120316","28581","4","Accessories","37","Tires and Tubes","3/16/2012 12:00:00 AM"
"1689","20120307","28602","3","Clothing","21","Jerseys","3/7/2012 12:00:00 AM"
"1690","20120307","28602","4","Accessories","35","Panniers","3/7/2012 12:00:00 AM"
"1691","20120413","28620","3","Clothing","24","Tights","4/13/2012 12:00:00 AM"
"1692","20120413","28620","4","Accessories","37","Tires and Tubes","4/13/2012 12:00:00 AM"
"1693","20120314","28624","4","Accessories","28","Bottles and Cages","3/14/2012 12:00:00 AM"
"1694","20120324","28626","4","Accessories","26","Bike Racks","3/24/2012 12:00:00 AM"
"1695","20120316","28640","4","Accessories","29","Cleaners","3/16/2012 12:00:00 AM"
"1696","20120421","28648","3","Clothing","18","Bib-Shorts","4/21/2012 12:00:00 AM"
"1697","20120307","28652","4","Accessories","30","Fenders","3/7/2012 12:00:00 AM"
"1698","20120320","28656","4","Accessories","34","Locks","3/20/2012 12:00:00 AM"
"1699","20120320","28656","4","Accessories","35","Panniers","3/20/2012 12:00:00 AM"
"1700","20120422","28716","3","Clothing","25","Vests","4/22/2012 12:00:00 AM"
"1701","20120422","28716","4","Accessories","31","Helmets","4/22/2012 12:00:00 AM"
"1702","20120320","28735","3","Clothing","20","Gloves","3/20/2012 12:00:00 AM"
"1703","20120320","28735","4","Accessories","34","Locks","3/20/2012 12:00:00 AM"
"1704","20120402","28744","4","Accessories","30","Fenders","4/2/2012 12:00:00 AM"
"1705","20120427","28759","3","Clothing","19","Caps","4/27/2012 12:00:00 AM"
"1706","20120427","28759","4","Accessories","35","Panniers","4/27/2012 12:00:00 AM"
"1707","20120417","28798","3","Clothing","23","Socks","4/17/2012 12:00:00 AM"
"1708","20120417","28798","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"1709","20120417","28798","4","Accessories","29","Cleaners","4/17/2012 12:00:00 AM"
"1710","20120229","28836","4","Accessories","27","Bike Stands","2/29/2012 12:00:00 AM"
"1711","20120229","28836","4","Accessories","31","Helmets","2/29/2012 12:00:00 AM"
"1712","20120330","28891","4","Accessories","27","Bike Stands","3/30/2012 12:00:00 AM"
"1713","20120330","28891","4","Accessories","29","Cleaners","3/30/2012 12:00:00 AM"
"1714","20120322","28913","4","Accessories","26","Bike Racks","3/22/2012 12:00:00 AM"
"1715","20120318","28932","3","Clothing","21","Jerseys","3/18/2012 12:00:00 AM"
"1716","20120318","28932","4","Accessories","33","Lights","3/18/2012 12:00:00 AM"
"1717","20120401","28933","4","Accessories","28","Bottles and Cages","4/1/2012 12:00:00 AM"
"1718","20120401","28933","4","Accessories","30","Fenders","4/1/2012 12:00:00 AM"
"1719","20120413","28942","3","Clothing","22","Shorts","4/13/2012 12:00:00 AM"
"1720","20120313","28953","4","Accessories","37","Tires and Tubes","3/13/2012 12:00:00 AM"
"1721","20120306","28956","4","Accessories","34","Locks","3/6/2012 12:00:00 AM"
"1722","20120309","28963","4","Accessories","29","Cleaners","3/9/2012 12:00:00 AM"
"1723","20120309","28963","4","Accessories","36","Pumps","3/9/2012 12:00:00 AM"
"1724","20120411","28976","4","Accessories","27","Bike Stands","4/11/2012 12:00:00 AM"
"1725","20120411","28976","4","Accessories","28","Bottles and Cages","4/11/2012 12:00:00 AM"
"1726","20120304","29012","4","Accessories","26","Bike Racks","3/4/2012 12:00:00 AM"
"1727","20120304","29012","4","Accessories","27","Bike Stands","3/4/2012 12:00:00 AM"
"1728","20120304","29012","4","Accessories","28","Bottles and Cages","3/4/2012 12:00:00 AM"
"1729","20120327","29027","3","Clothing","22","Shorts","3/27/2012 12:00:00 AM"
"1730","20120327","29027","3","Clothing","24","Tights","3/27/2012 12:00:00 AM"
"1731","20120327","29027","4","Accessories","30","Fenders","3/27/2012 12:00:00 AM"
"1732","20120307","29041","3","Clothing","18","Bib-Shorts","3/7/2012 12:00:00 AM"
"1733","20120307","29041","3","Clothing","20","Gloves","3/7/2012 12:00:00 AM"
"1734","20120402","29042","4","Accessories","31","Helmets","4/2/2012 12:00:00 AM"
"1735","20120308","29066","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"1736","20120323","29068","4","Accessories","28","Bottles and Cages","3/23/2012 12:00:00 AM"
"1737","20120323","29068","4","Accessories","34","Locks","3/23/2012 12:00:00 AM"
"1738","20120413","29071","4","Accessories","34","Locks","4/13/2012 12:00:00 AM"
"1739","20120411","29083","3","Clothing","21","Jerseys","4/11/2012 12:00:00 AM"
"1740","20120411","29083","4","Accessories","30","Fenders","4/11/2012 12:00:00 AM"
"1741","20120418","29092","4","Accessories","28","Bottles and Cages","4/18/2012 12:00:00 AM"
"1742","20120418","29092","4","Accessories","31","Helmets","4/18/2012 12:00:00 AM"
"1743","20120329","29098","3","Clothing","22","Shorts","3/29/2012 12:00:00 AM"
"1744","20120329","29098","4","Accessories","28","Bottles and Cages","3/29/2012 12:00:00 AM"
"1745","20120324","29100","4","Accessories","36","Pumps","3/24/2012 12:00:00 AM"
"1746","20120402","29116","4","Accessories","26","Bike Racks","4/2/2012 12:00:00 AM"
"1747","20120229","29124","3","Clothing","22","Shorts","2/29/2012 12:00:00 AM"
"1748","20120229","29124","4","Accessories","30","Fenders","2/29/2012 12:00:00 AM"
"1749","20120301","29135","3","Clothing","20","Gloves","3/1/2012 12:00:00 AM"
"1750","20120301","29135","3","Clothing","25","Vests","3/1/2012 12:00:00 AM"
"1751","20120415","29137","4","Accessories","34","Locks","4/15/2012 12:00:00 AM"
"1752","20120303","29176","3","Clothing","21","Jerseys","3/3/2012 12:00:00 AM"
"1753","20120303","29176","3","Clothing","22","Shorts","3/3/2012 12:00:00 AM"
"1754","20120303","29176","4","Accessories","34","Locks","3/3/2012 12:00:00 AM"
"1755","20120330","29179","3","Clothing","21","Jerseys","3/30/2012 12:00:00 AM"
"1756","20120330","29179","4","Accessories","37","Tires and Tubes","3/30/2012 12:00:00 AM"
"1757","20120405","29192","4","Accessories","30","Fenders","4/5/2012 12:00:00 AM"
"1758","20120418","29230","3","Clothing","18","Bib-Shorts","4/18/2012 12:00:00 AM"
"1759","20120418","29230","4","Accessories","36","Pumps","4/18/2012 12:00:00 AM"
"1760","20120409","29247","4","Accessories","32","Hydration Packs","4/9/2012 12:00:00 AM"
"1761","20120419","29259","4","Accessories","36","Pumps","4/19/2012 12:00:00 AM"
"1762","20120323","29266","4","Accessories","33","Lights","3/23/2012 12:00:00 AM"
"1763","20120320","29290","4","Accessories","33","Lights","3/20/2012 12:00:00 AM"
"1764","20120307","29303","4","Accessories","32","Hydration Packs","3/7/2012 12:00:00 AM"
"1765","20120323","29304","3","Clothing","21","Jerseys","3/23/2012 12:00:00 AM"
"1766","20120307","29305","4","Accessories","31","Helmets","3/7/2012 12:00:00 AM"
"1767","20120307","29305","4","Accessories","33","Lights","3/7/2012 12:00:00 AM"
"1768","20120409","29336","3","Clothing","24","Tights","4/9/2012 12:00:00 AM"
"1769","20120305","29343","3","Clothing","21","Jerseys","3/5/2012 12:00:00 AM"
"1770","20120320","29355","4","Accessories","31","Helmets","3/20/2012 12:00:00 AM"
"1771","20120303","29360","3","Clothing","21","Jerseys","3/3/2012 12:00:00 AM"
"1772","20120303","29360","3","Clothing","23","Socks","3/3/2012 12:00:00 AM"
"1773","20120303","29360","4","Accessories","29","Cleaners","3/3/2012 12:00:00 AM"
"1774","20120423","29366","3","Clothing","25","Vests","4/23/2012 12:00:00 AM"
"1775","20120423","29366","4","Accessories","30","Fenders","4/23/2012 12:00:00 AM"
"1776","20120423","29366","4","Accessories","35","Panniers","4/23/2012 12:00:00 AM"
"1777","20120402","29430","4","Accessories","35","Panniers","4/2/2012 12:00:00 AM"
"1778","20120418","29446","4","Accessories","32","Hydration Packs","4/18/2012 12:00:00 AM"
"1779","20120418","29446","4","Accessories","33","Lights","4/18/2012 12:00:00 AM"
"1780","20120402","29453","4","Accessories","29","Cleaners","4/2/2012 12:00:00 AM"
"1781","20120421","29460","4","Accessories","28","Bottles and Cages","4/21/2012 12:00:00 AM"
"1782","20120307","29465","4","Accessories","33","Lights","3/7/2012 12:00:00 AM"
"1783","20120307","29465","4","Accessories","35","Panniers","3/7/2012 12:00:00 AM"
"1784","20120422","23899","4","Accessories","32","Hydration Packs","4/22/2012 12:00:00 AM"
"1785","20120317","22458","4","Accessories","32","Hydration Packs","3/17/2012 12:00:00 AM"
"1786","20120313","21058","4","Accessories","32","Hydration Packs","3/13/2012 12:00:00 AM"
"1787","20120406","17740","4","Accessories","32","Hydration Packs","4/6/2012 12:00:00 AM"
"1788","20120421","15017","4","Accessories","32","Hydration Packs","4/21/2012 12:00:00 AM"
"1789","20120324","12632","4","Accessories","32","Hydration Packs","3/24/2012 12:00:00 AM"
"1790","20120412","12718","4","Accessories","32","Hydration Packs","4/12/2012 12:00:00 AM"
"1791","20120407","20910","4","Accessories","32","Hydration Packs","4/7/2012 12:00:00 AM"
"1792","20120424","13773","4","Accessories","32","Hydration Packs","4/24/2012 12:00:00 AM"
"1793","20120320","24095","4","Accessories","32","Hydration Packs","3/20/2012 12:00:00 AM"
"1794","20120229","16439","4","Accessories","32","Hydration Packs","2/29/2012 12:00:00 AM"
"1795","20120425","14689","4","Accessories","32","Hydration Packs","4/25/2012 12:00:00 AM"
"1796","20120403","20827","4","Accessories","32","Hydration Packs","4/3/2012 12:00:00 AM"
"1797","20120416","14845","4","Accessories","35","Panniers","4/16/2012 12:00:00 AM"
"1798","20120306","19320","4","Accessories","34","Locks","3/6/2012 12:00:00 AM"
"1799","20120401","21080","3","Clothing","19","Caps","4/1/2012 12:00:00 AM"
"1800","20120422","15651","3","Clothing","23","Socks","4/22/2012 12:00:00 AM"
"1801","20120317","16596","3","Clothing","19","Caps","3/17/2012 12:00:00 AM"
"1802","20120412","19295","3","Clothing","23","Socks","4/12/2012 12:00:00 AM"
"1803","20120329","22511","3","Clothing","23","Socks","3/29/2012 12:00:00 AM"
"1804","20120427","22484","4","Accessories","36","Pumps","4/27/2012 12:00:00 AM"
"1805","20120305","24952","4","Accessories","36","Pumps","3/5/2012 12:00:00 AM"
"1806","20120304","17752","3","Clothing","24","Tights","3/4/2012 12:00:00 AM"
"1807","20120322","21862","4","Accessories","32","Hydration Packs","3/22/2012 12:00:00 AM"
"1808","20120425","19310","3","Clothing","25","Vests","4/25/2012 12:00:00 AM"
"1809","20120412","23958","3","Clothing","25","Vests","4/12/2012 12:00:00 AM"
"1810","20120312","19174","3","Clothing","25","Vests","3/12/2012 12:00:00 AM"
"1811","20120307","28384","3","Clothing","25","Vests","3/7/2012 12:00:00 AM"
"1812","20120406","13812","3","Clothing","25","Vests","4/6/2012 12:00:00 AM"
"1813","20120323","21522","3","Clothing","25","Vests","3/23/2012 12:00:00 AM"
"1814","20120322","14971","3","Clothing","25","Vests","3/22/2012 12:00:00 AM"
"1815","20120229","18132","3","Clothing","25","Vests","2/29/2012 12:00:00 AM"
"1816","20120303","12866","3","Clothing","25","Vests","3/3/2012 12:00:00 AM"
"1817","20120403","25476","3","Clothing","25","Vests","4/3/2012 12:00:00 AM"
"1818","20120311","21357","3","Clothing","25","Vests","3/11/2012 12:00:00 AM"
"1819","20120425","20883","3","Clothing","22","Shorts","4/25/2012 12:00:00 AM"
"1820","20120411","16424","4","Accessories","33","Lights","4/11/2012 12:00:00 AM"
"1821","20120315","13232","4","Accessories","27","Bike Stands","3/15/2012 12:00:00 AM"
"1822","20120425","19016","3","Clothing","24","Tights","4/25/2012 12:00:00 AM"
"1823","20120308","26947","4","Accessories","27","Bike Stands","3/8/2012 12:00:00 AM"
"1824","20120303","29045","4","Accessories","33","Lights","3/3/2012 12:00:00 AM"
"1825","20120423","23436","4","Accessories","32","Hydration Packs","4/23/2012 12:00:00 AM"
"1826","20120229","12873","4","Accessories","32","Hydration Packs","2/29/2012 12:00:00 AM"
"1827","20120326","20940","4","Accessories","32","Hydration Packs","3/26/2012 12:00:00 AM"
"1828","20120404","24578","4","Accessories","32","Hydration Packs","4/4/2012 12:00:00 AM"
"1829","20120406","14254","4","Accessories","32","Hydration Packs","4/6/2012 12:00:00 AM"
"1830","20120321","27398","4","Accessories","32","Hydration Packs","3/21/2012 12:00:00 AM"
"1831","20120321","22445","4","Accessories","32","Hydration Packs","3/21/2012 12:00:00 AM"
"1832","20120417","11406","4","Accessories","32","Hydration Packs","4/17/2012 12:00:00 AM"
"1833","20120407","20962","4","Accessories","32","Hydration Packs","4/7/2012 12:00:00 AM"
"1834","20120301","22188","3","Clothing","22","Shorts","3/1/2012 12:00:00 AM"
"1835","20120308","13727","3","Clothing","24","Tights","3/8/2012 12:00:00 AM"
"1836","20120406","15163","4","Accessories","35","Panniers","4/6/2012 12:00:00 AM"
"1837","20120405","23485","4","Accessories","33","Lights","4/5/2012 12:00:00 AM"
"1838","20120404","27601","3","Clothing","19","Caps","4/4/2012 12:00:00 AM"
"1839","20120311","18801","4","Accessories","33","Lights","3/11/2012 12:00:00 AM"
"1840","20120303","11778","3","Clothing","19","Caps","3/3/2012 12:00:00 AM"
"1841","20120410","15994","3","Clothing","22","Shorts","4/10/2012 12:00:00 AM"
"1842","20120416","11241","3","Clothing","21","Jerseys","4/16/2012 12:00:00 AM"
