"ProductKey","ProductAlternateKey","ProductSubcategoryKey","WeightUnitMeasureCode","SizeUnitMeasureCode","EnglishProductName","SpanishProductName","FrenchProductName","StandardCost","FinishedGoodsFlag","Color","SafetyStockLevel","ReorderPoint","ListPrice","Size","SizeRange","Weight","DaysToManufacture","ProductLine","DealerPrice","Class","Style","ModelName","LargePhoto","EnglishDescription","FrenchDescription","ChineseDescription","ArabicDescription","HebrewDescription","ThaiDescription","GermanDescription","JapaneseDescription","TurkishDescription","StartDate","EndDate","Status"
"375","BK-R89B-48","2","LB ","CM ","Road-250 Black, 48","Carretera: 250, negra, 48","V?lo de route 250 noir, 48","1320.6838","True","Black","100","75","2181.5625","48","48-52 CM","15.13","4","R ","1308.9375","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"376","BK-R89B-48","2","LB ","CM ","Road-250 Black, 48","Carretera: 250, negra, 48","V?lo de route 250 noir, 48","1554.9479","True","Black","100","75","2443.3500","48","48-52 CM","15.13","4","R ","1466.0100","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2013 12:00:00 AM","","Current"
"377","BK-R89B-52","2","LB ","CM ","Road-250 Black, 52","Carretera: 250, negra, 52","V?lo de route 250 noir, 52","1320.6838","True","Black","100","75","2181.5625","52","48-52 CM","15.42","4","R ","1308.9375","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"378","BK-R89B-52","2","LB ","CM ","Road-250 Black, 52","Carretera: 250, negra, 52","V?lo de route 250 noir, 52","1554.9479","True","Black","100","75","2443.3500","52","48-52 CM","15.42","4","R ","1466.0100","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2013 12:00:00 AM","","Current"
"379","BK-R89B-58","2","LB ","CM ","Road-250 Black, 58","Carretera: 250, negra, 58","V?lo de route 250 noir, 58","1320.6838","True","Black","100","75","2181.5625","58","54-58 CM","15.68","4","R ","1308.9375","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"380","BK-R89B-58","2","LB ","CM ","Road-250 Black, 58","Carretera: 250, negra, 58","V?lo de route 250 noir, 58","1554.9479","True","Black","100","75","2443.3500","58","54-58 CM","15.68","4","R ","1466.0100","H ","U ","Road-250","System.Byte[]","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.","Cadre en alliage d'aluminium qui offre une conduite l?g?re et rapide, sur pistes ou sur routes de campagne.","??????????????????????????????????","???? ?????? ??????? ?? ????? ???????? ????? ???? ?????? ?????? ?? ??? ?????? ????? ??? ?????? ?? ???? ???? ?????? ?? ?? ???? ????? ?????? ???? ? ???? ??????? ? ???? ????? ?????.","????? ??????? ????????? ????? ????? ??? ??????, ??? ?? ?????? ?????? ???? ?? ?????? ?????? ??????? ?????? ??????.","?????????????????????? ?????????????????? ?????? ????????????????????????????? ???????????????????????????????????","Der Rahmen aus Aluminiumlegierung bietet leichtes und stabiles Fahrvergn?gen - ob im Velodrom oder auf Landstra?en.","??? ????????????????????????????????????????????????????????????","""Al?minyum ala??m? kadro, ister velodromda yar?? yap?n, ister k?y yollar?nda zorlu tak?m s?r??lerine kat?l?n hafif ve sa?lam bir s?r?? deneyimi sunar.""","7/1/2013 12:00:00 AM","","Current"
"381","BK-R64Y-38","2","LB ","CM ","Road-550-W Yellow, 38","Carretera: 550 para mujer, amarilla, 38","V?lo de route 550 -W - jaune, 38","605.6492","True","Yellow","100","75","1000.4375","38","38-40 CM","17.35","4","R ","600.2625","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"382","BK-R64Y-38","2","LB ","CM ","Road-550-W Yellow, 38","Carretera: 550 para mujer, amarilla, 38","V?lo de route 550 -W - jaune, 38","713.0798","True","Yellow","100","75","1120.4900","38","38-40 CM","17.35","4","R ","672.2940","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2013 12:00:00 AM","","Current"
"383","BK-R64Y-40","2","LB ","CM ","Road-550-W Yellow, 40","Carretera: 550 para mujer, amarilla, 40","V?lo de route 550 -W - jaune, 40","605.6492","True","Yellow","100","75","1000.4375","40","38-40 CM","17.77","4","R ","600.2625","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"384","BK-R64Y-40","2","LB ","CM ","Road-550-W Yellow, 40","Carretera: 550 para mujer, amarilla, 40","V?lo de route 550 -W - jaune, 40","713.0798","True","Yellow","100","75","1120.4900","40","38-40 CM","17.77","4","R ","672.2940","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2013 12:00:00 AM","","Current"
"385","BK-R64Y-42","2","LB ","CM ","Road-550-W Yellow, 42","Carretera: 550 para mujer, amarilla, 42","V?lo de route 550 -W - jaune, 42","605.6492","True","Yellow","100","75","1000.4375","42","42-46 CM","18.13","4","R ","600.2625","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
"386","BK-R64Y-42","2","LB ","CM ","Road-550-W Yellow, 42","Carretera: 550 para mujer, amarilla, 42","V?lo de route 550 -W - jaune, 42","713.0798","True","Yellow","100","75","1120.4900","42","42-46 CM","18.13","4","R ","672.2940","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2013 12:00:00 AM","","Current"
"387","BK-R64Y-44","2","LB ","CM ","Road-550-W Yellow, 44","Carretera: 550 para mujer, amarilla, 44","V?lo de route 550 -W - jaune, 44","605.6492","True","Yellow","100","75","1000.4375","44","42-46 CM","18.42","4","R ","600.2625","M ","W ","Road-550-W","System.Byte[]","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.","?quip? de la m?me technologie que tous nos v?los de route, avec un cadre femmes. Id?al pour la promenade ou la course sur route.","?????????????????????????????????????????????????????????","???? ??? ??????? ???????? ?? ???? ?????? ????? ?????? ?????? ???? ???? ??????? ?? ?? ????? ???? ?????? ??????? ????????. ???? ????? ?????? ???? ?????? ?? ???????? ?????? ??????? ??? ????? ??????? ?? ??????? ?? ????????.","????????? ??? ??? ????? ?????? ???? ""????"" ????, ???? ?????? ????? ?????? ?????. ??????? ???????? ??? ???? ????? ?????????.","???????????????????????????? Road ??????? ?????????????????????????????????????  ??????????????????????????????? ???????????????????????????????????????","Dieselbe Technologie wie bei allen R?dern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und f?r den Alltag.","??? ???????????????????????????????????????????????????","""Yol serisi bisikletlerimizle ayn? teknoloji, ancak kadro boyutu kad?nlar i?in ayarland?.  Yol ve yar?? i?in m?kemmel ?ok y?nl? bisiklet.""","7/1/2012 12:00:00 AM","12/27/2008 12:00:00 AM",""
